"","GTR","Name","Gene","...4","...5"
"329","GTR000592401.2","MolGenLab","ARV1 (1q42.2)","Epilepsy","Germline"
"330","GTR000592401.2","MolGenLab","ARX (Xp21.3)","Epilepsy","Germline"
"331","GTR000592401.2","MolGenLab","ASAH1 (8p22)","Epilepsy","Germline"
"332","GTR000592401.2","MolGenLab","ASNS (7q21.3)","Epilepsy","Germline"
"333","GTR000592401.2","MolGenLab","ATP1A3 (19q13.2)","Epilepsy","Germline"
"334","GTR000592401.2","MolGenLab","ATP6V0A2 (12q24.31)","Epilepsy","Germline"
"335","GTR000592401.2","MolGenLab","ATP7A (Xq21.1)","Epilepsy","Germline"
"336","GTR000592401.2","MolGenLab","ATRX (Xq21.1)","Epilepsy","Germline"
"337","GTR000592401.2","MolGenLab","B3GALNT2 (1q42.3)","Epilepsy","Germline"
"338","GTR000592401.2","MolGenLab","B4GAT1 (11q13.2)","Epilepsy","Germline"
"339","GTR000592401.2","MolGenLab","CACNA1A (19p13.13)","Epilepsy","Germline"
"340","GTR000592401.2","MolGenLab","CAD (2p23.3)","Epilepsy","Germline"
"341","GTR000592401.2","MolGenLab","CDKL5 (Xp22.13)","Epilepsy","Germline"
"342","GTR000592401.2","MolGenLab","CHD2 (15q26.1)","Epilepsy","Germline"
"343","GTR000592401.2","MolGenLab","CHRNA2 (8p21.2)","Epilepsy","Germline"
"344","GTR000592401.2","MolGenLab","CHRNA4 (20q13.33)","Epilepsy","Germline"
"345","GTR000592401.2","MolGenLab","CHRNB2 (1q21.3)","Epilepsy","Germline"
"346","GTR000592401.2","MolGenLab","CLN3 (16p12.1)","Epilepsy","Germline"
"347","GTR000592401.2","MolGenLab","CLN5 (13q22.3)","Epilepsy","Germline"
"348","GTR000592401.2","MolGenLab","CLN6 (15q23)","Epilepsy","Germline"
"349","GTR000592401.2","MolGenLab","CNTNAP2 (7q35-36.1)","Epilepsy","Germline"
"350","GTR000592401.2","MolGenLab","CPA6 (8q13.2)","Epilepsy","Germline"
"351","GTR000592401.2","MolGenLab","CSTB (21q22.3)","Epilepsy","Germline"
"352","GTR000592401.2","MolGenLab","CTSD (11p15.5)","Epilepsy","Germline"
"353","GTR000592401.2","MolGenLab","DCX (Xq23)","Epilepsy","Germline"
"354","GTR000592401.2","MolGenLab","DENND5A (11p15.4)","Epilepsy","Germline"
"355","GTR000592401.2","MolGenLab","DEPDC5 (22q12.2-12.3)","Epilepsy","Germline"
"356","GTR000592401.2","MolGenLab","DNAJC5 (20q13.33)","Epilepsy","Germline"
"357","GTR000592401.2","MolGenLab","DNM1 (9q34.11)","Epilepsy","Germline"
"358","GTR000592401.2","MolGenLab","DOCK7 (1p31.3)","Epilepsy","Germline"
"359","GTR000592401.2","MolGenLab","DYNC1H1 (14q32.31)","Epilepsy","Germline"
"360","GTR000592401.2","MolGenLab","DYRK1A (21q22.13)","Epilepsy","Germline"
"361","GTR000592401.2","MolGenLab","EEF1A2 (20q13.33)","Epilepsy","Germline"
"362","GTR000592401.2","MolGenLab","EHMT1 (9q34.3)","Epilepsy","Germline"
"363","GTR000592401.2","MolGenLab","EPM2A (6q24.3)","Epilepsy","Germline"
"364","GTR000592401.2","MolGenLab","FGF12 (3q28-29)","Epilepsy","Germline"
"365","GTR000592401.2","MolGenLab","FKRP (19q13.32)","Epilepsy","Germline"
"366","GTR000592401.2","MolGenLab","FKTN (9q31.2)","Epilepsy","Germline"
"367","GTR000592401.2","MolGenLab","FLNA (Xq28)","Epilepsy","Germline"
"368","GTR000592401.2","MolGenLab","FOLR1 (11q13.4)","Epilepsy","Germline"
"369","GTR000592401.2","MolGenLab","FOXG1 (14q12)","Epilepsy","Germline"
"370","GTR000592401.2","MolGenLab","FRRS1L (9q31.3)","Epilepsy","Germline"
"371","GTR000592401.2","MolGenLab","GABRA1 (5q34)","Epilepsy","Germline"
"372","GTR000592401.2","MolGenLab","GABRB3 (15q12)","Epilepsy","Germline"
"373","GTR000592401.2","MolGenLab","GABRG2 (5q34)","Epilepsy","Germline"
"374","GTR000592401.2","MolGenLab","GAMT (19p13.3)","Epilepsy","Germline"
"375","GTR000592401.2","MolGenLab","GLDC (9p24.1)","Epilepsy","Germline"
"376","GTR000592401.2","MolGenLab","GMPPB (3p21.31)","Epilepsy","Germline"
"377","GTR000592401.2","MolGenLab","GNAO1-AS1 (16q13)","Epilepsy","Germline"
"378","GTR000592401.2","MolGenLab","GOSR2 (17q21.32)","Epilepsy","Germline"
"379","GTR000592401.2","MolGenLab","GPSM2 (1p13.3)","Epilepsy","Germline"
"380","GTR000592401.2","MolGenLab","GRIN2A (16p13.2)","Epilepsy","Germline"
"381","GTR000592401.2","MolGenLab","GRIN2B (12p13.1)","Epilepsy","Germline"
"382","GTR000592401.2","MolGenLab","HCN1 (5p12)","Epilepsy","Germline"
"383","GTR000592401.2","MolGenLab","HNRNPU (1q44)","Epilepsy","Germline"
"384","GTR000592401.2","MolGenLab","ITPA (20p13)","Epilepsy","Germline"
"385","GTR000592401.2","MolGenLab","KANSL1-AS1 (17q21.31)","Epilepsy","Germline"
"386","GTR000592401.2","MolGenLab","KATNB1 (16q21)","Epilepsy","Germline"
"387","GTR000592401.2","MolGenLab","KCNA2 (1p13.3)","Epilepsy","Germline"
"388","GTR000592401.2","MolGenLab","KCNB1 (20q13.13)","Epilepsy","Germline"
"389","GTR000592401.2","MolGenLab","KCNC1 (11p15.1)","Epilepsy","Germline"
"390","GTR000592401.2","MolGenLab","KCNJ10 (1q23.2)","Epilepsy","Germline"
"391","GTR000592401.2","MolGenLab","KCNMA1 (10q22.3)","Epilepsy","Germline"
"392","GTR000592401.2","MolGenLab","KCNQ2 (20q13.33)","Epilepsy","Germline"
"393","GTR000592401.2","MolGenLab","KCNQ3 (8q24.22)","Epilepsy","Germline"
"394","GTR000592401.2","MolGenLab","KCNT1 (9q34.3)","Epilepsy","Germline"
"395","GTR000592401.2","MolGenLab","KCTD7 (7q11.21)","Epilepsy","Germline"
"396","GTR000592401.2","MolGenLab","KDM5C (Xp11.22)","Epilepsy","Germline"
"397","GTR000592401.2","MolGenLab","KIF2A (5q12.1)","Epilepsy","Germline"
"398","GTR000592401.2","MolGenLab","KIFBP (10q22.1)","Epilepsy","Germline"
"399","GTR000592401.2","MolGenLab","LAMA2 (6q22.33)","Epilepsy","Germline"
"400","GTR000592401.2","MolGenLab","LARGE1 (22q12.3)","Epilepsy","Germline"
"401","GTR000592401.2","MolGenLab","LGI1 (10q23.33)","Epilepsy","Germline"
"402","GTR000592401.2","MolGenLab","LMNB2 (19p13.3)","Epilepsy","Germline"
"403","GTR000592401.2","MolGenLab","MBD5 (2q23.1)","Epilepsy","Germline"
"404","GTR000592401.2","MolGenLab","MDH2 (7q11.23)","Epilepsy","Germline"
"405","GTR000592401.2","MolGenLab","MECP2 (Xq28)","Epilepsy","Germline"
"406","GTR000592401.2","MolGenLab","MEF2C (5q14.3)","Epilepsy","Germline"
"407","GTR000592401.2","MolGenLab","MFSD8 (4q28.2)","Epilepsy","Germline"
"408","GTR000592401.2","MolGenLab","MOCS1 (6p21.2)","Epilepsy","Germline"
"409","GTR000592401.2","MolGenLab","NDE1 (16p13.11)","Epilepsy","Germline"
"410","GTR000592401.2","MolGenLab","NEU1 (6p21.33)","Epilepsy","Germline"
"411","GTR000592401.2","MolGenLab","NHLRC1 (6p22.3)","Epilepsy","Germline"
"412","GTR000592401.2","MolGenLab","NPRL2 (3p21.31)","Epilepsy","Germline"
"413","GTR000592401.2","MolGenLab","NPRL3 (16p13.3)","Epilepsy","Germline"
"414","GTR000592401.2","MolGenLab","NRXN1 (2p16.3)","Epilepsy","Germline"
"415","GTR000592401.2","MolGenLab","OCLN (5q13.2)","Epilepsy","Germline"
"416","GTR000592401.2","MolGenLab","PAFAH1B1 (17p13.3)","Epilepsy","Germline"
"417","GTR000592401.2","MolGenLab","PAK3 (Xq23)","Epilepsy","Germline"
"418","GTR000592401.2","MolGenLab","PCDH19 (Xq22.1)","Epilepsy","Germline"
"419","GTR000592401.2","MolGenLab","PHF6 (Xq26.2)","Epilepsy","Germline"
"420","GTR000592401.2","MolGenLab","PHGDH (1p12)","Epilepsy","Germline"
"421","GTR000592401.2","MolGenLab","PIGA (Xp22.2)","Epilepsy","Germline"
"422","GTR000592401.2","MolGenLab","PLCB1 (20p12.3)","Epilepsy","Germline"
"423","GTR000592401.2","MolGenLab","PLPBP (8p11.23)","Epilepsy","Germline"
"424","GTR000592401.2","MolGenLab","PNKP (19q13.33)","Epilepsy","Germline"
"425","GTR000592401.2","MolGenLab","PNPO (17q21.32)","Epilepsy","Germline"
"426","GTR000592401.2","MolGenLab","POLG (15q26.1)","Epilepsy","Germline"
"427","GTR000592401.2","MolGenLab","POMGNT1 (1p34.1)","Epilepsy","Germline"
"428","GTR000592401.2","MolGenLab","POMGNT2 (3p22.1)","Epilepsy","Germline"
"429","GTR000592401.2","MolGenLab","POMK (8p11.21)","Epilepsy","Germline"
"430","GTR000592401.2","MolGenLab","POMT1 (9q34.13)","Epilepsy","Germline"
"431","GTR000592401.2","MolGenLab","POMT2 (14q24.3)","Epilepsy","Germline"
"432","GTR000592401.2","MolGenLab","PPT1 (1p34.2)","Epilepsy","Germline"
"433","GTR000592401.2","MolGenLab","PRICKLE1 (12q12)","Epilepsy","Germline"
"434","GTR000592401.2","MolGenLab","PRRT2 (16p11.2)","Epilepsy","Germline"
"435","GTR000592401.2","MolGenLab","PSAT1 (9q21.2)","Epilepsy","Germline"
"436","GTR000592401.2","MolGenLab","PSPH (7p11.2)","Epilepsy","Germline"
"437","GTR000592401.2","MolGenLab","RAB18 (10p12.1)","Epilepsy","Germline"
"438","GTR000592401.2","MolGenLab","RAB39B (Xq28)","Epilepsy","Germline"
"439","GTR000592401.2","MolGenLab","RAB3GAP1 (2q21.3)","Epilepsy","Germline"
"440","GTR000592401.2","MolGenLab","RAB3GAP2 (1q41)","Epilepsy","Germline"
"441","GTR000592401.2","MolGenLab","RELN (7q22.1)","Epilepsy","Germline"
"442","GTR000592401.2","MolGenLab","ROGDI (16p13.3)","Epilepsy","Germline"
"443","GTR000592401.2","MolGenLab","RTTN (18q22.2)","Epilepsy","Germline"
"444","GTR000592401.2","MolGenLab","SCARB2 (4q21.1)","Epilepsy","Germline"
"445","GTR000592401.2","MolGenLab","SCN1A (2q24.3)","Epilepsy","Germline"
"446","GTR000592401.2","MolGenLab","SCN1B (19q13.11)","Epilepsy","Germline"
"447","GTR000592401.2","MolGenLab","SCN2A (2q24.3)","Epilepsy","Germline"
"448","GTR000592401.2","MolGenLab","SCN8A (12q13.13)","Epilepsy","Germline"
"449","GTR000592401.2","MolGenLab","SGCE (7q21.3)","Epilepsy","Germline"
"450","GTR000592401.2","MolGenLab","SLC12A5 (20q13.12)","Epilepsy","Germline"
"451","GTR000592401.2","MolGenLab","SLC13A5 (17p13.1)","Epilepsy","Germline"
"452","GTR000592401.2","MolGenLab","SLC25A12 (2q31.1)","Epilepsy","Germline"
"453","GTR000592401.2","MolGenLab","SLC25A22 (11p15.5)","Epilepsy","Germline"
"454","GTR000592401.2","MolGenLab","SLC2A1 (1p34.2)","Epilepsy","Germline"
"455","GTR000592401.2","MolGenLab","SLC35A2 (Xp11.23)","Epilepsy","Germline"
"456","GTR000592401.2","MolGenLab","SLC6A8 (Xq28)","Epilepsy","Germline"
"457","GTR000592401.2","MolGenLab","SLC9A6 (Xq26.3)","Epilepsy","Germline"
"458","GTR000592401.2","MolGenLab","SNAP29 (22q11.21)","Epilepsy","Germline"
"459","GTR000592401.2","MolGenLab","SPTAN1 (9q34.11)","Epilepsy","Germline"
"460","GTR000592401.2","MolGenLab","SRD5A3 (4q12)","Epilepsy","Germline"
"461","GTR000592401.2","MolGenLab","STX1B (16p11.2)","Epilepsy","Germline"
"462","GTR000592401.2","MolGenLab","STXBP1 (9q34.11)","Epilepsy","Germline"
"463","GTR000592401.2","MolGenLab","SUOX (12q13.2)","Epilepsy","Germline"
"464","GTR000592401.2","MolGenLab","SYN1 (Xp11.3-11.23)","Epilepsy","Germline"
"465","GTR000592401.2","MolGenLab","SYNGAP1 (6p21.32)","Epilepsy","Germline"
"466","GTR000592401.2","MolGenLab","SYNJ1 (21q22.11)","Epilepsy","Germline"
"467","GTR000592401.2","MolGenLab","SZT2 (1p34.2)","Epilepsy","Germline"
"468","GTR000592401.2","MolGenLab","TBC1D24 (16p13.3)","Epilepsy","Germline"
"469","GTR000592401.2","MolGenLab","TCF4 (18q21.2)","Epilepsy","Germline"
"470","GTR000592401.2","MolGenLab","TPP1 (11p15.4)","Epilepsy","Germline"
"471","GTR000592401.2","MolGenLab","TSC1 (9q34.13)","Epilepsy","Germline"
"472","GTR000592401.2","MolGenLab","TSC2 (16p13.3)","Epilepsy","Germline"
"473","GTR000592401.2","MolGenLab","TUBA1A (12q13.12)","Epilepsy","Germline"
"474","GTR000592401.2","MolGenLab","TUBB (6p21.33)","Epilepsy","Germline"
"475","GTR000592401.2","MolGenLab","TUBB2A (6p25.2)","Epilepsy","Germline"
"476","GTR000592401.2","MolGenLab","TUBB2B (6p25.2)","Epilepsy","Germline"
"477","GTR000592401.2","MolGenLab","TUBB3 (16q24.3)","Epilepsy","Germline"
"478","GTR000592401.2","MolGenLab","UBA5 (3q22.1)","Epilepsy","Germline"
"479","GTR000592401.2","MolGenLab","UBE3A (15q11.2)","Epilepsy","Germline"
"480","GTR000592401.2","MolGenLab","VLDLR (9p24.2)","Epilepsy","Germline"
"481","GTR000592401.2","MolGenLab","WDR62 (19q13.12)","Epilepsy","Germline"
"482","GTR000592401.2","MolGenLab","WWOX (16q23.1-23.2)","Epilepsy","Germline"
"483","GTR000592401.2","MolGenLab","YWHAG (7q11.23)","Epilepsy","Germline"
"484","GTR000592401.2","MolGenLab","ZEB2 (2q22.3)","Epilepsy","Germline"
"485","GTR000592365.1","GenServLab","AARS1 (16q22.1)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"486","GTR000592365.1","GenServLab","ACTL6B (7q22.1)","Not reported","Not-reported"
"487","GTR000592365.1","GenServLab","ADAM22 (7q21.12)","Not reported","Not-reported"
"488","GTR000592365.1","GenServLab","ADARB1 (21q22.3)","Not reported","Not-reported"
"489","GTR000592365.1","GenServLab","ALDH7A1 (5q23.2)","Epilepsy","Germline"
"490","GTR000592365.1","GenServLab","ALG13 (Xq23)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"491","GTR000592365.1","GenServLab","AP3B2 (15q25.2)","Not reported","Not-reported"
"492","GTR000592365.1","GenServLab","ARFGEF2 (20q13.13)","Developmental and epileptic encephalopathy 94","Germline"
"493","GTR000592365.1","GenServLab","ARHGEF15 (17p13.1)","Not reported","Not-reported"
"494","GTR000592365.1","GenServLab","ARHGEF9 (Xq11.1)","Developmental and epileptic encephalopathy, 8","Germline"
"495","GTR000592365.1","GenServLab","ARV1 (1q42.2)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"496","GTR000592365.1","GenServLab","ARX (Xp21.3)","West syndrome","Germline"
"497","GTR000592365.1","GenServLab","BRAT1 (7p22.3)","Not reported","Not-reported"
"498","GTR000592365.1","GenServLab","CACNA1A (19p13.13)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"499","GTR000592365.1","GenServLab","CACNA1E (1q25.3)","Not reported","Not-reported"
"500","GTR000592365.1","GenServLab","CACNA2D2 (3p21.31)","Developmental and epileptic encephalopathy 94","Germline"
"501","GTR000592365.1","GenServLab","CAD (2p23.3)","Not reported","Not-reported"
"502","GTR000592365.1","GenServLab","CASK (Xp11.4)","Intellectual disability, CASK-related, X-linked","Germline"
"503","GTR000592365.1","GenServLab","CDK19 (6q21)","Not reported","Not-reported"
"504","GTR000592365.1","GenServLab","CDKL5 (Xp22.13)","Developmental and epileptic encephalopathy, 2","Germline"
"505","GTR000592365.1","GenServLab","CHD2 (15q26.1)","Developmental and epileptic encephalopathy 94","Germline"
"506","GTR000592365.1","GenServLab","CLCN4 (Xp22.2)","Developmental and epileptic encephalopathy 94","Germline"
"507","GTR000592365.1","GenServLab","CNPY3 (6p21.1)","Not reported","Not-reported"
"508","GTR000592365.1","GenServLab","CPLX1 (4p16.3)","Not reported","Not-reported"
"509","GTR000592365.1","GenServLab","CUX2 (12q24.11-24.12)","Not reported","Not-reported"
"510","GTR000592365.1","GenServLab","CYFIP2 (5q33.3)","Not reported","Not-reported"
"511","GTR000592365.1","GenServLab","DALRD3 (3p21.31)","Not reported","Not-reported"
"512","GTR000592365.1","GenServLab","DENND5A (11p15.4)","Not reported","Not-reported"
"513","GTR000592365.1","GenServLab","DMXL2 (15q21.2)","Not reported","Not-reported"
"514","GTR000592365.1","GenServLab","DNM1 (9q34.11)","Developmental and epileptic encephalopathy, 31A","Germline"
"515","GTR000592365.1","GenServLab","DOCK7 (1p31.3)","Developmental and epileptic encephalopathy, 27","Germline"
"516","GTR000592365.1","GenServLab","DYRK1A (21q22.13)","DYRK1A-related intellectual disability syndrome","Germline"
"517","GTR000592365.1","GenServLab","EEF1A2 (20q13.33)","Developmental and epileptic encephalopathy 94","Germline"
"518","GTR000592365.1","GenServLab","EFHC1 (6p12.2)","Juvenile myoclonic epilepsy","Germline"
"519","GTR000592365.1","GenServLab","ETHE1 (19q13.31)","Ethylmalonic encephalopathy","Germline"
"520","GTR000592365.1","GenServLab","FARS2 (6p25.1)","Not reported","Not-reported"
"521","GTR000592365.1","GenServLab","FGF12 (3q28-29)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"522","GTR000592365.1","GenServLab","FRRS1L (9q31.3)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"523","GTR000592365.1","GenServLab","GABBR2 (9q22.33)","Not reported","Not-reported"
"524","GTR000592365.1","GenServLab","GABRA1 (5q34)","Developmental and epileptic encephalopathy, 19","Germline"
"525","GTR000592365.1","GenServLab","GABRA2 (4p12)","Not reported","Not-reported"
"526","GTR000592365.1","GenServLab","GABRA5 (15q12)","Not reported","Not-reported"
"527","GTR000592365.1","GenServLab","GABRB1 (4p12)","Not reported","Not-reported"
"528","GTR000592365.1","GenServLab","GABRB2 (5q34)","Not reported","Not-reported"
"529","GTR000592365.1","GenServLab","GABRB3 (15q12)","Epilepsy, childhood absence, susceptibility to, 5","Germline"
"530","GTR000592365.1","GenServLab","GABRG2 (5q34)","Not reported","Not-reported"
"531","GTR000592365.1","GenServLab","GAD1 (2q31.1)","Not reported","Not-reported"
"532","GTR000592365.1","GenServLab","GLS (2q32.2)","Not reported","Not-reported"
"533","GTR000592365.1","GenServLab","GNAO1 (16q13)","Developmental and epileptic encephalopathy 94","Germline"
"534","GTR000592365.1","GenServLab","GNB5 (15q21.2)","Not reported","Not-reported"
"535","GTR000592365.1","GenServLab","GOT2 (16q21)","Not reported","Not-reported"
"536","GTR000592365.1","GenServLab","GPHN (14q23.3-24.1)","Not reported","Not-reported"
"537","GTR000592365.1","GenServLab","GRIN2A (16p13.2)","Landau-Kleffner syndrome","Germline"
"538","GTR000592365.1","GenServLab","GRIN2B (12p13.1)","Developmental and epileptic encephalopathy, 27","Germline"
"539","GTR000592365.1","GenServLab","GRIN2D (19q13.33)","Not reported","Not-reported"
"540","GTR000592365.1","GenServLab","HCN1 (5p12)","Developmental and epileptic encephalopathy, 24","Germline"
"541","GTR000592365.1","GenServLab","HNRNPU (1q44)","Not reported","Not-reported"
"542","GTR000592365.1","GenServLab","ITPA (20p13)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"543","GTR000592365.1","GenServLab","KCNA2 (1p13.3)","Developmental and epileptic encephalopathy, 32","Germline"
"544","GTR000592365.1","GenServLab","KCNB1 (20q13.13)","Developmental and epileptic encephalopathy, 26","Germline"
"545","GTR000592365.1","GenServLab","KCNH5 (14q23.2)","Developmental and epileptic encephalopathy 94","Germline"
"546","GTR000592365.1","GenServLab","KCNQ2 (20q13.33)","Developmental and epileptic encephalopathy, 7","Germline"
"547","GTR000592365.1","GenServLab","KCNQ3 (8q24.22)","Not reported","Not-reported"
"548","GTR000592365.1","GenServLab","KCNT1 (9q34.3)","Developmental and epileptic encephalopathy, 14","Germline"
"549","GTR000592365.1","GenServLab","KCNT2 (1q31.3)","Not reported","Not-reported"
"550","GTR000592365.1","GenServLab","MAGI2 (7q21.11)","Not reported","Not-reported"
"551","GTR000592365.1","GenServLab","MDH1 (2p15)","Not reported","Not-reported"
"552","GTR000592365.1","GenServLab","MDH2 (7q11.23)","Not reported","Not-reported"
"553","GTR000592365.1","GenServLab","MECP2 (Xq28)","Not reported","Not-reported"
"554","GTR000592365.1","GenServLab","NECAP1 (12p13.31)","Developmental and epileptic encephalopathy, 21","Germline"
"555","GTR000592365.1","GenServLab","NEUROD2 (17q12)","Not reported","Not-reported"
"556","GTR000592365.1","GenServLab","NPRL3 (16p13.3)","Not reported","Not-reported"
"557","GTR000592365.1","GenServLab","NSF (17q21.31)","Not reported","Not-reported"
"558","GTR000592365.1","GenServLab","NTRK2 (9q21.33)","Not reported","Not-reported"
"559","GTR000592365.1","GenServLab","PACS2 (14q32.33)","Not reported","Not-reported"
"560","GTR000592365.1","GenServLab","PARS2 (1p32.3)","Not reported","Not-reported"
"561","GTR000592365.1","GenServLab","PCDH19 (Xq22.1)","Developmental and epileptic encephalopathy, 9","Germline"
"562","GTR000592365.1","GenServLab","PHACTR1 (6p24.1)","Not reported","Not-reported"
"563","GTR000592365.1","GenServLab","PIGA (Xp22.2)","Not reported","Not-reported"
"564","GTR000592365.1","GenServLab","PIGB (15q21.3)","Not reported","Not-reported"
"565","GTR000592365.1","GenServLab","PIGN (18q21.33)","Not reported","Not-reported"
"566","GTR000592365.1","GenServLab","PIGQ (16p13.3)","Not reported","Not-reported"
"567","GTR000592365.1","GenServLab","PLCB1 (20p12.3)","Developmental and epileptic encephalopathy, 12","Germline"
"568","GTR000592365.1","GenServLab","PLPBP (8p11.23)","Not reported","Not-reported"
"569","GTR000592365.1","GenServLab","PNKP (19q13.33)","Microcephaly, seizures, and developmental delay","Germline"
"570","GTR000592365.1","GenServLab","PNPO (17q21.32)","Not reported","Not-reported"
"571","GTR000592365.1","GenServLab","POLG (15q26.1)","Progressive external ophthalmoplegia","Germline"
"572","GTR000592365.1","GenServLab","PPP3CA (4q24)","Not reported","Not-reported"
"573","GTR000592365.1","GenServLab","PRRT2 (16p11.2)","Not reported","Not-reported"
"574","GTR000592365.1","GenServLab","RALGAPA1 (14q13.2)","Not reported","Not-reported"
"575","GTR000592365.1","GenServLab","RHOBTB2 (8p21.3)","Not reported","Not-reported"
"576","GTR000592365.1","GenServLab","RNF13 (3q25.1)","Not reported","Not-reported"
"577","GTR000592365.1","GenServLab","SCN1A (2q24.3)","Generalized epilepsy with febrile seizures plus, type 2","Germline"
"578","GTR000592365.1","GenServLab","SCN1B (19q13.11)","Not reported","Not-reported"
"579","GTR000592365.1","GenServLab","SCN2A (2q24.3)","Developmental and epileptic encephalopathy, 11","Germline"
"580","GTR000592365.1","GenServLab","SCN3A (2q24.3)","Not reported","Not-reported"
"581","GTR000592365.1","GenServLab","SCN8A (12q13.13)","Developmental and epileptic encephalopathy, 13","Germline"
"582","GTR000592365.1","GenServLab","SETD1A (16p11.2)","Not reported","Not-reported"
"583","GTR000592365.1","GenServLab","SIK1 (21q22.3)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"584","GTR000592365.1","GenServLab","SLC12A5 (20q13.12)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"585","GTR000592365.1","GenServLab","SLC13A5 (17p13.1)","Developmental and epileptic encephalopathy, 25","Germline"
"586","GTR000592365.1","GenServLab","SLC1A2 (11p13)","Early infantile epileptic encephalopathy with suppression bursts","Germline"
"587","GTR000592365.1","GenServLab","SLC1A4 (2p14)","Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome","Germline"
"588","GTR000592365.1","GenServLab","SLC25A12 (2q31.1)","Not reported","Not-reported"
"589","GTR000592365.1","GenServLab","SLC25A22 (11p15.5)","Early myoclonic encephalopathy","Germline"
"590","GTR000592365.1","GenServLab","SLC2A1 (1p34.2)","Encephalopathy due to GLUT1 deficiency","Germline"
"591","GTR000592365.1","GenServLab","SLC35A2 (Xp11.23)","Not reported","Not-reported"
"592","GTR000592365.1","GenServLab","SMC1A (Xp11.22)","Not reported","Not-reported"
